0, 5.166728883470769, 0.925531914893617
5, 3.4549063891497878, 0.9521276595744681
10, 2.495536862442335, 0.9574468085106383
15, 1.9066390089083345, 0.9627659574468085
20, 1.6242228791921398, 0.9521276595744681
25, 1.508275176081381, 0.9574468085106383
30, 1.3659833458360575, 0.9521276595744681
35, 1.3000180052905184, 0.9521276595744681
40, 1.1887357713640467, 0.9574468085106383
45, 1.187982349698215, 0.9574468085106383
50, 1.2300425804300645, 0.9680851063829787
55, 1.1683760863307293, 0.9680851063829787
60, 1.2407454195152503, 0.9627659574468085
65, 1.064393696219339, 0.9521276595744681
70, 1.282940915719402, 0.9468085106382979
75, 1.1923459370467746, 0.9627659574468085
80, 1.1748120698472306, 0.9574468085106383
85, 1.1872288881057833, 0.9468085106382979
90, 1.193885422166793, 0.9521276595744681
95, 1.0726136152540726, 0.9680851063829787
100, 1.0458854049654966, 0.9468085106382979
105, 1.2054145927599706, 0.9521276595744681
110, 1.1442841615534298, 0.9574468085106383
115, 1.1107875906587308, 0.9627659574468085
120, 1.065526775002709, 0.9680851063829787
125, 0.9990106418035267, 0.9468085106382979
130, 1.0750041806518245, 0.9680851063829787
135, 0.9833344554799568, 0.9574468085106383
140, 1.0836715485041732, 0.9574468085106383
145, 1.0710283842635728, 0.973404255319149
150, 0.9842249585880979, 0.9468085106382979
155, 1.0501517038355672, 0.9680851063829787
160, 1.0238760158708688, 0.9574468085106383
165, 1.0292705385877834, 0.9574468085106383
170, 1.0338839403198976, 0.9521276595744681
175, 0.9876055734669027, 0.9574468085106383
180, 1.0595556135281237, 0.9680851063829787
185, 1.0483363722410186, 0.9521276595744681
190, 1.0354068459706334, 0.9414893617021277
195, 0.9417272065819453, 0.9680851063829787
200, 0.9999588113497988, 0.9521276595744681
205, 0.9609151796249896, 0.9574468085106383
210, 1.007691711308738, 0.9468085106382979
215, 0.9529302897654389, 0.9627659574468085
220, 1.040441088773986, 0.9627659574468085
225, 1.0412510829259, 0.9521276595744681
230, 1.018529573924051, 0.9627659574468085
235, 1.0567600655898424, 0.9680851063829787
240, 1.1125610969909354, 0.9574468085106383
245, 0.9057383784935149, 0.9468085106382979
